committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291464,23,SB23.150506.1,1036338,ORG,ORGANIZATION,,TRUMP PLAZA LLC,NY,,,,IN-KIND: RENT,X,,2015-09-01 00:00:00,9000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.756,0,SB23.150506,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172168,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291464
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291465,23,SB23.150378,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-09-03 00:00:00,3954.54,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.756,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172169,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291465
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291466,23,SB23.150378.3,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-09-03 00:00:00,3954.54,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.757,0,SB23.150378,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172173,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291466
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291475,23,SB23.7339,1036338,ORG,ORGANIZATION,,TRUMP RESTAURANTS LLC,NY,,,,MEETING EXPENSE: MEALS,,,2015-08-31 00:00:00,702.24,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.759,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,TRAVEL,,2016,SB,4121820151260172199,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291475
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291466,23,SB23.150379,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-09-05 00:00:00,2460.94,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.757,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172174,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291466
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291468,23,SB23.150379.3,1036338,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-09-05 00:00:00,2460.94,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.757,0,SB23.150379,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172178,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291468
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291468,23,SB23.150380,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-09-10 00:00:00,2574.43,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.757,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172179,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291468
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291469,23,SB23.150380.1,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-09-10 00:00:00,2574.43,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.757,0,SB23.150380,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172181,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291469
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291469,23,SB23.150381,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-09-17 00:00:00,2574.43,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.758,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172182,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291469
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291470,23,SB23.150381.1,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-09-17 00:00:00,2574.43,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.758,0,SB23.150381,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172184,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291470
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291470,23,SB23.150382,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-09-19 00:00:00,2460.94,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.758,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172185,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291470
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291471,23,SB23.150382.3,1036338,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-09-19 00:00:00,2460.94,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.758,0,SB23.150382,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172189,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291471
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291472,23,SB23.150383,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-09-24 00:00:00,4591.67,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.758,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172190,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291472
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291473,23,SB23.150383.3,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-09-24 00:00:00,4591.67,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.759,0,SB23.150383,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172194,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291473
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291473,23,SB23.9001,1036338,ORG,ORGANIZATION,,TRUMP HOTEL,NV,,,,TRAVEL: LODGING [AMEX: SB23.6878],X,,2015-09-02 00:00:00,286.73,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.759,0,,,0.00,F3P,4121720151259896590,LAS VEGAS,89109,TRAVEL,,2016,SB,4121820151260172195,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291473
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291474,23,SB23.9003,1036338,ORG,ORGANIZATION,,TRUMP INTERNATIONAL HOTEL,NY,,,,TRAVEL: LODGING [MCMULLEN: SB23.7057],X,,2015-07-03 00:00:00,516.39,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.759,0,,,0.00,F3P,4121720151259896590,NEW YORK,10023,TRAVEL,,2016,SB,4121820151260172196,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291474
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291474,23,SB23.9007,1036338,ORG,ORGANIZATION,,TRUMP INTL HOTEL,NV,,,,TRAVEL: LODGING [C&M: SB23.6896],X,,2015-09-21 00:00:00,335.59,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.759,0,,,0.00,F3P,4121720151259896590,LAS VEGAS,89109,TRAVEL,,2016,SB,4121820151260172197,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291474
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291474,23,SB23.7340,1036338,ORG,ORGANIZATION,,TRUMP RESTAURANTS LLC,NY,,,,RENT,,,2015-08-26 00:00:00,1483.00,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.759,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172198,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291474
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291475,23,SB23.7341,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,RENT,,,2015-07-29 00:00:00,25874.17,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.759,0,,,0.00,F3P,4121720151259896590,HICKSVILLE,11802,ADMINISTRATIVE,,2016,SB,4121820151260172200,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291475
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291475,23,SB23.7342,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,RENT,,,2015-08-20 00:00:00,35457.50,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.759,0,,,0.00,F3P,4121720151259896590,HICKSVILLE,11802,ADMINISTRATIVE,,2016,SB,4121820151260172201,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291475
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291476,23,SB23.7343,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,RENT,,,2015-09-03 00:00:00,35457.50,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.76,0,,,0.00,F3P,4121720151259896590,HICKSVILLE,11802,ADMINISTRATIVE,,2016,SB,4121820151260172202,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291476
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931987,23,SB23.363789,1056932,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: RENT (SEE MEMOS BELOW),,,2016-02-01 00:00:00,15000.00,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.4,0,,,0.00,F3P,4032120161276542198,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4032220161276767187,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931987
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931987,23,SB23.363789.0,1056932,ORG,ORGANIZATION,,TRUMP CPS LLC,NY,,,,IN-KIND: RENT,X,,2016-02-01 00:00:00,6000.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.4,0,SB23.363789,SB23,0.00,F3P,4032120161276542198,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4032220161276767188,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931987
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931988,23,SB23.363789.1,1056932,ORG,ORGANIZATION,,TRUMP PLAZA LLC,NY,,,,IN-KIND: RENT,X,,2016-02-01 00:00:00,9000.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.4,0,SB23.363789,SB23,0.00,F3P,4032120161276542198,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4032220161276767189,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931988
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931988,23,SB23.363790,1056932,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-02-04 00:00:00,2587.23,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.4,0,,,0.00,F3P,4032120161276542198,NEW YORK,10022,OTHER,,2016,SB,4032220161276767190,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931988
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931988,23,SB23.363790.0,1056932,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-02-04 00:00:00,2587.23,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.4,0,SB23.363790,SB23,0.00,F3P,4032120161276542198,HICKSVILLE,11802,OTHER,,2016,SB,4032220161276767191,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931988
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931989,23,SB23.363786,1056932,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-02-10 00:00:00,3360.15,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.4,0,,,0.00,F3P,4032120161276542198,NEW YORK,10022,OTHER,,2016,SB,4032220161276767193,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931989
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931989,23,SB23.363786.0,1056932,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-02-10 00:00:00,3360.15,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.4,0,SB23.363786,SB23,0.00,F3P,4032120161276542198,NEW YORK,10022,OTHER,,2016,SB,4032220161276767194,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931989
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931991,23,SB23.363793,1056932,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-02-11 00:00:00,2587.23,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.401,0,,,0.00,F3P,4032120161276542198,NEW YORK,10022,OTHER,,2016,SB,4032220161276767198,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931991
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931991,23,SB23.363793.0,1056932,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-02-11 00:00:00,2587.23,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.401,0,SB23.363793,SB23,0.00,F3P,4032120161276542198,HICKSVILLE,11802,OTHER,,2016,SB,4032220161276767199,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931991
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931992,23,SB23.363791,1056932,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-02-18 00:00:00,2587.24,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.401,0,,,0.00,F3P,4032120161276542198,NEW YORK,10022,OTHER,,2016,SB,4032220161276767201,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931992
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931992,23,SB23.363791.0,1056932,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-02-18 00:00:00,2587.24,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.401,0,SB23.363791,SB23,0.00,F3P,4032120161276542198,HICKSVILLE,11802,OTHER,,2016,SB,4032220161276767202,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931992
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931993,23,SB23.363787,1056932,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-02-24 00:00:00,3347.59,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.401,0,,,0.00,F3P,4032120161276542198,NEW YORK,10022,OTHER,,2016,SB,4032220161276767204,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931993
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931993,23,SB23.363787.0,1056932,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-02-24 00:00:00,3347.59,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.402,0,SB23.363787,SB23,0.00,F3P,4032120161276542198,NEW YORK,10022,OTHER,,2016,SB,4032220161276767205,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931993
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931994,23,SB23.363792,1056932,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-02-25 00:00:00,2587.24,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.402,0,,,0.00,F3P,4032120161276542198,NEW YORK,10022,OTHER,,2016,SB,4032220161276767209,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931994
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M3,201603209011931995,23,SB23.363792.0,1056932,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,IN-KIND: PRE-PAID PAYROLL,X,,2016-02-25 00:00:00,2587.24,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-25 16:23:27.402,0,SB23.363792,SB23,0.00,F3P,4032120161276542198,HICKSVILLE,11802,OTHER,,2016,SB,4032220161276767210,http://docquery.fec.gov/cgi-bin/fecimg/?201603209011931995
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q2,201507159000184881,23,SB23.6444,1015464,ORG,ORGANIZATION,,THE TRUMP CORPORATION,NY,,,,"TTW  - ONE-TIME REIMBURSEMENT FOR FACILITY, RESOURCES & DOMAIN NAMES",,,2015-06-16 00:00:00,37993.04,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 04:14:42.199,0,,,0.00,F3P,4071520151247051577,NEW YORK,10022,OTHER,,2016,SB,4071620151247297501,http://docquery.fec.gov/cgi-bin/fecimg/?201507159000184881
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q2,201507159000184884,23,SB23.4107,1015464,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND - PRE-PAID PAYROLL,,,2015-06-27 00:00:00,4049.64,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 04:14:42.2,0,,,0.00,F3P,4071520151247051577,NEW YORK,10022,OTHER,,2016,SB,4071620151247297506,http://docquery.fec.gov/cgi-bin/fecimg/?201507159000184884
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q2,201507159000184884,23,SB23.6456,1015464,ORG,ORGANIZATION,,TRUMP INTERNATIONAL HOTEL AND TOWER,NY,,,,TTW - TRAVEL: LODGING,,,2015-04-30 00:00:00,1380.54,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 04:14:42.2,0,,,0.00,F3P,4071520151247051577,NEW YORK,10023,TRAVEL,,2016,SB,4071620151247297507,http://docquery.fec.gov/cgi-bin/fecimg/?201507159000184884
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q2,201507159000184885,23,SB23.6458,1015464,ORG,ORGANIZATION,,TRUMP SOHO,NY,,,,TTW - TRAVEL: LODGING,,,2015-06-16 00:00:00,3240.96,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 04:14:42.2,0,,,0.00,F3P,4071520151247051577,NEW YORK,10013,TRAVEL,,2016,SB,4071620151247297508,http://docquery.fec.gov/cgi-bin/fecimg/?201507159000184885
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q2,201507159000184885,23,SB23.6459,1015464,ORG,ORGANIZATION,,TRUMP SOHO,NY,,,,TRAVEL: LODGING,,,2015-06-17 00:00:00,814.24,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 04:14:42.2,0,,,0.00,F3P,4071520151247051577,NEW YORK,10013,TRAVEL,,2016,SB,4071620151247297509,http://docquery.fec.gov/cgi-bin/fecimg/?201507159000184885
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q2,201507159000184885,23,SB23.6461,1015464,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,TTW - RENT,,,2015-05-05 00:00:00,9583.33,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 04:14:42.2,0,,,0.00,F3P,4071520151247051577,HICKSVILLE,11802,ADMINISTRATIVE,,2016,SB,4071620151247297510,http://docquery.fec.gov/cgi-bin/fecimg/?201507159000184885
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q2,201507159000184886,23,SB23.6462,1015464,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,TTW - RENT,,,2015-06-16 00:00:00,9583.33,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 04:14:42.2,0,,,0.00,F3P,4071520151247051577,HICKSVILLE,11802,ADMINISTRATIVE,,2016,SB,4071620151247297511,http://docquery.fec.gov/cgi-bin/fecimg/?201507159000184886
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M4,201604209014965087,23,SB23.455180,1066437,ORG,ORGANIZATION,,"ERIC TRUMP WINE MANUFACTURING, LLC",VA,,,,FACILITY RENTAL/CATERING,,,2016-03-29 00:00:00,1053.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-04-23 00:31:25.718,0,,,0.00,F3P,4042120161283594102,CHARLOTTESVILLE,22902,ADMINISTRATIVE,,2016,SB,4042220161283705249,http://docquery.fec.gov/cgi-bin/fecimg/?201604209014965087
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M4,201604209014965373,23,SB23.456900,1066437,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: RENT (SEE MEMOS BELOW),,,2016-03-01 00:00:00,15000.00,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-04-23 00:31:26.264,0,,,0.00,F3P,4042120161283594102,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4042220161283706960,http://docquery.fec.gov/cgi-bin/fecimg/?201604209014965373
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M4,201604209014965373,23,SB23.456900.0,1066437,ORG,ORGANIZATION,,TRUMP CPS LLC,NY,,,,IN-KIND: RENT,X,,2016-03-01 00:00:00,6000.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-04-23 00:31:26.264,0,SB23.456900,SB23,0.00,F3P,4042120161283594102,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4042220161283706962,http://docquery.fec.gov/cgi-bin/fecimg/?201604209014965373
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M4,201604209014965374,23,SB23.456900.1,1066437,ORG,ORGANIZATION,,TRUMP PLAZA LLC,NY,,,,IN-KIND: RENT,X,,2016-03-01 00:00:00,9000.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-04-23 00:31:26.266,0,SB23.456900,SB23,0.00,F3P,4042120161283594102,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4042220161283706964,http://docquery.fec.gov/cgi-bin/fecimg/?201604209014965374
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2016,M4,201604209014965374,23,SB23.456922,1066437,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2016-03-03 00:00:00,2536.33,P,PRESIDENT,00,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-04-23 00:31:26.266,0,,,0.00,F3P,4042120161283594102,NEW YORK,10022,OTHER,,2016,SB,4042220161283706966,http://docquery.fec.gov/cgi-bin/fecimg/?201604209014965374
